"","featureid","zone","riparian_distance_ft","agriculture","alloffnet","allonnet","ann_tmax_c","ann_tmin_c","apr_prcp_mm","AreaSqKM","aug_prcp_mm","dec_prcp_mm","deg_barr_1","deg_barr_2","deg_barr_3","deg_barr_4","deg_barr_5","deg_barr_6","deg_barr_7","deg_barr_all","dep_no3_2011","dep_so4_2011","devel_hi","devel_low","devel_med","devel_opn","developed","drainageclass","elevation","feb_prcp_mm","forest","forest_decid","forest_evgrn","forest_mixed","fwsopenwater","fwswetlands","herbaceous","hydrogroup_a","hydrogroup_ab","hydrogroup_cd","hydrogroup_d1","hydrogroup_d4","impervious","jan_prcp_mm","jul_prcp_mm","jun_prcp_mm","mar_prcp_mm","may_prcp_mm","nov_prcp_mm","oct_prcp_mm","openoffnet","openonnet","percent_sandy","sep_prcp_mm","slope_pcnt","surfcoarse","tree_canopy","undev_forest","water","wetland"
"249","201474795","local","200"," 0.0000000"," 0.0000000","100.0000000",NA,NA,NA,"5.50190e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000",NA,"649.0000",NA,"  0.00000","  0.000000"," 0.000000","  0.000000","1.00000e+02","  0.0000000"," 0.0000000","0.00000e+00","  0.0000000","  0.000000"," 0.0000000","  0.0000000","0.00000e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","1.00000e+02","  0.0000000",NA," 0.0000000","0.00000e+00"," 0.0000000","  0.00000","1.00000e+02","  0.0000000"
"250","201474795","local",NA," 0.0000000"," 0.0000000"," 88.5593000","10.27820","-1.958970000","120.4190","2.12400e-01","121.4270","123.8080"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13.09410","12.38190"," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000",NA,"650.0300"," 96.9137"," 11.86440","  6.779660"," 0.000000","  5.084750","8.85593e+01","  0.0000000"," 2.9661000","0.00000e+00","  4.2372900","  8.050850"," 2.5423700","  2.5423700","0.00000e+00","122.6130","112.8910","125.924","118.9010","124.537","131.717","135.970","0.00000000","8.85593e+01","  0.0000000","121.800"," 1.5654900","0.00000e+00"," 8.9745800"," 11.86440","8.51695e+01","  2.9661000"
"251","201474795","upstream","200"," 0.0000000"," 0.0950269"," 52.3915000",NA,NA,NA,"8.53146e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.46457600"," 0.4645760",NA,"698.0030",NA," 74.92350"," 24.707000"," 7.422660"," 42.793800","2.35984e+01"," 28.7087000"," 2.7663400","5.06810e-01"," 18.3191000"," 57.090100","28.5820000"," 28.5820000","2.17506e-02",NA,NA,NA,NA,NA,NA,NA,"0.07390980","2.35244e+01","  0.0000000",NA," 7.5403300","9.08035e-01","60.2815000"," 75.27320","2.18456e+01"," 35.7935000"
"252","201474795","upstream",NA," 0.0000000"," 1.9087600"," 18.8446000","10.08410","-1.853360000","127.9680","6.37011e+01","129.8330","130.9310"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1","13.69220","12.89850"," 0.00000000"," 0.00000000"," 0.00000000"," 0.43374400"," 0.4337440","4.21736","733.7910","107.3400"," 88.73390"," 55.782100"," 9.210360"," 23.741500","9.49434e+00"," 11.2053000"," 1.5188100","2.16166e-01"," 18.9364000"," 71.225900","20.9653000"," 20.9653000","1.79008e-02","127.2460","129.3540","141.437","128.4130","132.648","142.376","150.885","0.03673410","9.45761e+00","  0.0000000","130.101","10.2501000","3.99836e-01","76.2522000"," 89.12050","9.31350e+00"," 13.6425000"
"253","201474796","local","200"," 0.0000000"," 0.0000000"," 57.2222000",NA,NA,NA,"1.61068e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000",NA,"660.1390",NA," 48.33330","  5.000000","10.555600"," 32.777800","5.05556e+01","  6.6666700"," 3.8888900","0.00000e+00"," 13.3333000"," 35.555600"," 6.6666700","  6.6666700","0.00000e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","5.05556e+01","  0.0000000",NA," 4.8067300","0.00000e+00","40.4222000"," 48.33330","4.77778e+01"," 12.7778000"
"254","201474796","local",NA," 0.0000000"," 0.0000000"," 22.4344000","10.00870","-1.947330000","122.4520","1.50840e+00","123.8040","126.1200"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13.49300","12.74440"," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","3.85196","705.7600"," 98.4962"," 78.34130"," 50.238700"," 7.159900"," 20.942700","1.96301e+01","  2.8043000"," 0.4176610","0.00000e+00"," 20.6444000"," 61.038200","21.9570000"," 21.9570000","0.00000e+00","125.0730","116.6870","128.854","121.0150","126.716","134.120","140.066","1.49165000","1.81384e+01","  0.0000000","124.201","12.2549000","0.00000e+00","67.1402000"," 78.34130","2.12411e+01","  5.2506000"
"255","201474796","upstream","200"," 0.0000000"," 0.0000000"," 57.2222000",NA,NA,NA,"1.61068e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000",NA,"660.1390",NA," 48.33330","  5.000000","10.555600"," 32.777800","5.05556e+01","  6.6666700"," 3.8888900","0.00000e+00"," 13.3333000"," 35.555600"," 6.6666700","  6.6666700","0.00000e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","5.05556e+01","  0.0000000",NA," 4.8067300","0.00000e+00","40.4222000"," 48.33330","4.77778e+01"," 12.7778000"
"256","201474796","upstream",NA," 0.0000000"," 0.0000000"," 22.4344000","10.00870","-1.947330000","122.4520","1.50840e+00","123.8040","126.1200"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13.49300","12.74440"," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","3.85196","705.7600"," 98.4962"," 78.34130"," 50.238700"," 7.159900"," 20.942700","1.96301e+01","  2.8043000"," 0.4176610","0.00000e+00"," 20.6444000"," 61.038200","21.9570000"," 21.9570000","0.00000e+00","125.0730","116.6870","128.854","121.0150","126.716","134.120","140.066","1.49165000","1.81384e+01","  0.0000000","124.201","12.2549000","0.00000e+00","67.1402000"," 78.34130","2.12411e+01","  5.2506000"
"257","201474806","local","200"," 1.4084500"," 0.0000000","  2.3474200",NA,NA,NA,"3.86870e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.23474200"," 4.69484000"," 1.40845000"," 0.00000000"," 6.3380300","3.44836","677.9550",NA," 88.96710"," 73.474200"," 0.704225"," 14.788700","0.00000e+00","  2.3474200"," 2.1126800","1.36150e+01"," 30.0469000"," 69.953000"," 5.6338000","  5.6338000","2.50000e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"17.2837000","1.36150e+01","74.8662000"," 96.19290","0.00000e+00","  2.1126800"
"258","201474806","local",NA," 0.9570690"," 0.0000000","  0.2734480","10.03310","-1.568250000","125.1330","3.29130e+00","127.3790","128.8450"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13.97910","13.18020"," 0.19141400"," 1.14848000"," 0.95706900"," 0.24610300"," 2.5430700","3.19305","745.7420","100.6530"," 86.92920"," 72.928600"," 1.586000"," 12.414500","0.00000e+00","  0.2734480"," 4.9220700","4.70331e+00"," 29.6965000"," 70.303500","43.4509000"," 43.4509000","1.15669e+00","126.6100","123.4730","135.426","123.6100","130.048","137.452","147.081","0.00000000","0.00000e+00","  0.0000000","127.871","20.0126000","5.38693e+00","73.8827000"," 93.66530","0.00000e+00","  0.2461030"
"259","201474806","upstream","200"," 1.4084500"," 0.0000000","  2.3474200",NA,NA,NA,"3.86870e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.23474200"," 4.69484000"," 1.40845000"," 0.00000000"," 6.3380300","3.44836","677.9550",NA," 88.96710"," 73.474200"," 0.704225"," 14.788700","0.00000e+00","  2.3474200"," 2.1126800","1.36150e+01"," 30.0469000"," 69.953000"," 5.6338000","  5.6338000","2.50000e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"17.2837000","1.36150e+01","74.8662000"," 96.19290","0.00000e+00","  2.1126800"
"260","201474806","upstream",NA," 0.9570690"," 0.0000000","  0.2734480","10.03310","-1.568250000","125.1330","3.29130e+00","127.3790","128.8450"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13.97910","13.18020"," 0.19141400"," 1.14848000"," 0.95706900"," 0.24610300"," 2.5430700","3.19305","745.7420","100.6530"," 86.92920"," 72.928600"," 1.586000"," 12.414500","0.00000e+00","  0.2734480"," 4.9220700","4.70331e+00"," 29.6965000"," 70.303500","43.4509000"," 43.4509000","1.15669e+00","126.6100","123.4730","135.426","123.6100","130.048","137.452","147.081","0.00000000","0.00000e+00","  0.0000000","127.871","20.0126000","5.38693e+00","73.8827000"," 93.66530","0.00000e+00","  0.2461030"
"261","201474807","local","200"," 4.5226100"," 0.0000000"," 10.0503000",NA,NA,NA,"1.80581e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 2.51256000"," 0.00000000"," 8.54271000","11.0553000","3.96392","648.8590",NA," 81.90950"," 35.678400"," 9.045230"," 37.185900","0.00000e+00"," 10.0503000"," 2.5125600","1.50754e+00","  8.0402000"," 90.452300","60.8040000"," 60.8040000","9.79900e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA," 9.3422300","1.50754e+00","73.2060000"," 92.09040","0.00000e+00"," 18.0905000"
"262","201474807","local",NA," 2.4494800"," 0.0000000","  1.9595800","10.13000","-1.872770000","122.9500","1.46970e+00","125.7600","125.8940"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13.80360","13.00030"," 0.00000000"," 4.04164000"," 0.79608100"," 5.20514000","10.0429000","3.75307","716.1020"," 98.8322"," 85.54810"," 48.438500"," 8.879360"," 28.230300","0.00000e+00","  1.9595800"," 1.3472100","8.57318e-01"," 15.1868000"," 84.629500","39.3141000"," 39.3141000","2.18310e+00","123.4660","125.7540","136.243","122.1560","128.109","135.855","147.981","0.00000000","0.00000e+00","  0.0000000","126.235","13.9464000","8.57318e-01","75.7299000"," 95.75050","0.00000e+00","  2.8781400"
"263","201474807","upstream","200"," 4.5226100"," 0.0000000"," 10.0503000",NA,NA,NA,"1.80581e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 2.51256000"," 0.00000000"," 8.54271000","11.0553000","3.96392","648.8590",NA," 81.90950"," 35.678400"," 9.045230"," 37.185900","0.00000e+00"," 10.0503000"," 2.5125600","1.50754e+00","  8.0402000"," 90.452300","60.8040000"," 60.8040000","9.79900e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA," 9.3422300","1.50754e+00","73.2060000"," 92.09040","0.00000e+00"," 18.0905000"
"264","201474807","upstream",NA," 2.4494800"," 0.0000000","  1.9595800","10.13000","-1.872770000","122.9500","1.46970e+00","125.7600","125.8940"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13.80360","13.00030"," 0.00000000"," 4.04164000"," 0.79608100"," 5.20514000","10.0429000","3.75307","716.1020"," 98.8322"," 85.54810"," 48.438500"," 8.879360"," 28.230300","0.00000e+00","  1.9595800"," 1.3472100","8.57318e-01"," 15.1868000"," 84.629500","39.3141000"," 39.3141000","2.18310e+00","123.4660","125.7540","136.243","122.1560","128.109","135.855","147.981","0.00000000","0.00000e+00","  0.0000000","126.235","13.9464000","8.57318e-01","75.7299000"," 95.75050","0.00000e+00","  2.8781400"
"265","201474819","local","200"," 0.0000000"," 0.0000000"," 59.9490000",NA,NA,NA,"3.55903e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","4.93473","627.6660",NA," 99.23470","  0.255102","16.836700"," 82.142900","2.04082e+00"," 57.9082000"," 0.7653060","3.57143e+00"," 30.8673000"," 66.326500","58.1633000"," 58.1633000","0.00000e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","2.04082e+00","  0.0000000",NA," 6.2225200","3.57143e+00","79.2857000"," 99.23470","0.00000e+00"," 65.5612000"
"266","201474819","local",NA," 0.0000000"," 3.4087000"," 13.8435000","10.20270","-1.975560000","120.4200","2.58750e+00","123.5760","122.6710"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","12.50140","11.85000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","3.78856","657.8600"," 96.4932"," 99.06090"," 48.800000"," 8.486960"," 41.773900","4.17391e-01"," 16.8348000"," 0.9391300","2.19130e+00"," 59.1304000"," 40.487000","22.4348000"," 22.4348000","0.00000e+00","118.3260","116.0730","127.055","117.5360","126.059","132.015","137.865","0.13913000","2.78261e-01","  0.0000000","124.172"," 9.5332000","2.19130e+00","84.6181000"," 99.06090","0.00000e+00"," 21.1478000"
"267","201474819","upstream","200"," 0.0000000"," 0.4494380"," 42.3034000",NA,NA,NA,"1.59987e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","4.94919","671.1630",NA," 99.49440"," 24.887600","11.460700"," 63.146100","1.01124e+00"," 41.5730000"," 0.2808990","2.02247e+00"," 25.7865000"," 71.629200","49.8315000"," 49.8315000","0.00000e+00",NA,NA,NA,NA,NA,NA,NA,"0.28089900","7.30337e-01","  0.0000000",NA,"10.3553000","2.75281e+00","80.6691000"," 99.49440","2.24719e-01"," 50.2247000"
"268","201474819","upstream",NA," 0.0000000"," 3.4090900","  9.4903600"," 9.96611","-1.819220000","126.2690","1.30680e+01","128.5810","131.1020"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13.04460","12.34130"," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","4.04270","723.6610","107.9830"," 99.48350"," 68.216300"," 5.681820"," 25.585400","2.47934e-01"," 12.6240000"," 0.4269970","1.27410e+00"," 45.1928000"," 54.359500","16.8871000"," 16.8871000","0.00000e+00","124.5620","129.0190","135.196","124.6460","131.741","138.943","145.795","0.15151500","9.64187e-02","  0.0000000","129.532","12.6369000","1.37052e+00","85.2727000"," 99.48350","8.95317e-02"," 15.2961000"
"269","201474820","local","200"," 0.0000000"," 0.0000000"," 60.2894000",NA,NA,NA,"5.61085e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 2.89389000"," 2.8938900","5.41312","641.0080",NA," 92.12220","  6.591640"," 3.376210"," 82.154300","6.43087e-01"," 59.6463000"," 4.9839200","0.00000e+00"," 10.2894000"," 80.064300","54.3408000"," 54.3408000","3.05466e-02",NA,NA,NA,NA,NA,NA,NA,"0.00000000","6.43087e-01","  0.0000000",NA," 5.5923900","0.00000e+00","76.4502000"," 94.86750","0.00000e+00"," 71.0611000"
"270","201474820","local",NA," 0.0000000"," 9.4802900"," 13.7097000","10.11810","-2.108880000","119.7710","5.02200e+00","122.2930","122.2630"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","12.81310","12.13170"," 0.00000000"," 0.00000000"," 0.00000000"," 1.91756000"," 1.9175600","4.50082","673.3380"," 96.2418"," 96.46950"," 42.240100"," 5.878140"," 48.351300","4.48029e-01"," 22.7419000"," 1.6129000","0.00000e+00"," 17.6703000"," 81.075300","25.3943000"," 25.3943000","3.44086e-02","119.0080","114.7440","126.994","117.4830","124.992","131.347","136.829","0.37634400","7.16846e-02","  0.0000000","122.835"," 7.5793800","0.00000e+00","84.4620000"," 98.35560","0.00000e+00"," 26.3082000"
"271","201474820","upstream","200"," 0.0000000"," 0.0000000"," 60.2894000",NA,NA,NA,"5.61085e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 2.89389000"," 2.8938900","5.41312","641.0080",NA," 92.12220","  6.591640"," 3.376210"," 82.154300","6.43087e-01"," 59.6463000"," 4.9839200","0.00000e+00"," 10.2894000"," 80.064300","54.3408000"," 54.3408000","3.05466e-02",NA,NA,NA,NA,NA,NA,NA,"0.00000000","6.43087e-01","  0.0000000",NA," 5.5923900","0.00000e+00","76.4502000"," 94.86750","0.00000e+00"," 71.0611000"
"272","201474820","upstream",NA," 0.0000000"," 9.4802900"," 13.7097000","10.11810","-2.108880000","119.7710","5.02200e+00","122.2930","122.2630"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","12.81310","12.13170"," 0.00000000"," 0.00000000"," 0.00000000"," 1.91756000"," 1.9175600","4.50082","673.3380"," 96.2418"," 96.46950"," 42.240100"," 5.878140"," 48.351300","4.48029e-01"," 22.7419000"," 1.6129000","0.00000e+00"," 17.6703000"," 81.075300","25.3943000"," 25.3943000","3.44086e-02","119.0080","114.7440","126.994","117.4830","124.992","131.347","136.829","0.37634400","7.16846e-02","  0.0000000","122.835"," 7.5793800","0.00000e+00","84.4620000"," 98.35560","0.00000e+00"," 26.3082000"
"273","201474849","local","200"," 0.0000000"," 0.0000000","  0.0000000",NA,NA,NA,"1.61108e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 4.44444000"," 4.4444400","4.92778","597.0280",NA," 95.55560"," 12.222200"," 3.888890"," 79.444400","0.00000e+00","  0.0000000"," 0.0000000","0.00000e+00"," 16.1111000"," 83.888900","17.7778000"," 17.7778000","8.88889e-02",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"10.8284000","0.00000e+00","82.1444000","100.00000","0.00000e+00","  0.0000000"
"274","201474849","local",NA," 0.0000000"," 0.0000000","  0.0000000","10.61040","-1.648020000","119.6670","1.03500e+00","123.3810","118.6020"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","12.78350","11.97550"," 0.00000000"," 0.00000000"," 0.00000000"," 2.60870000"," 2.6087000","3.75043","628.4100"," 95.6338"," 96.69570"," 33.478300"," 3.913040"," 59.304300","0.00000e+00","  0.0000000"," 0.6956520","0.00000e+00"," 42.6087000"," 57.391300","22.9565000"," 22.9565000","4.86957e-02","117.4610","121.7100","136.407","123.0080","125.836","135.590","142.331","0.00000000","0.00000e+00","  0.0000000","124.399","12.5865000","0.00000e+00","80.4591000"," 99.28570","0.00000e+00","  0.0000000"
"275","201474849","upstream","200"," 0.0000000"," 0.1204820"," 10.0000000",NA,NA,NA,"7.46812e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.96385500"," 0.9638550","4.56074","657.9250",NA," 99.03610"," 43.012000"," 2.891570"," 53.132500","8.43373e-01","  9.1566300"," 0.0000000","0.00000e+00"," 10.7229000"," 87.108400","37.1084000"," 37.1084000","1.92771e-02",NA,NA,NA,NA,NA,NA,NA,"0.00000000","8.43373e-01","  0.0000000",NA,"12.6014000","0.00000e+00","81.3590000","100.00000","0.00000e+00"," 17.1084000"
"276","201474849","upstream",NA," 0.0000000"," 0.0174125","  1.6541900","10.34370","-1.615190000","121.6780","5.16870e+00","125.8650","119.6340"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","12.96040","12.13840"," 0.00000000"," 0.00000000"," 0.00000000"," 0.52237500"," 0.5223750","3.53561","704.3450"," 96.1287"," 99.33830"," 72.436000"," 1.497480"," 25.404800","1.21888e-01","  1.5323000"," 0.1393000","0.00000e+00"," 39.5786000"," 60.090500","31.8301000"," 31.8301000","9.75100e-03","121.1660","124.8050","141.892","126.1150","126.847","139.038","145.909","0.00000000","1.21888e-01","  0.0000000","126.892","17.9406000","0.00000e+00","84.5076000"," 99.86000","0.00000e+00","  2.7860000"
"277","201474850","local","200"," 0.0000000"," 0.3952570","  1.5810300",NA,NA,NA,"2.27085e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 3.95257000"," 3.9525700","5.28854","625.5650",NA," 96.04740","  9.486170","11.067200"," 75.494100","0.00000e+00","  1.9762800"," 0.0000000","0.00000e+00"," 11.0672000"," 88.932800","46.2451000"," 46.2451000","1.14625e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"10.5029000","0.00000e+00","79.0711000","100.00000","0.00000e+00"," 21.3439000"
"278","201474850","local",NA," 5.0807500"," 0.5047110","  0.1345900","10.47870","-1.643770000","119.4520","2.67480e+00","122.6300","117.4930"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","12.35500","11.55600"," 0.00000000"," 0.16823700"," 0.00000000"," 5.58546000"," 5.7537000","3.79071","688.8010"," 95.2233"," 88.45900"," 48.216700"," 5.114400"," 35.127900","6.72948e-02","  0.5720050"," 0.7065950","0.00000e+00"," 45.5249000"," 54.475100","10.3634000"," 10.3634000","4.10161e-01","117.1970","121.4020","137.895","123.2380","125.568","135.662","142.607","0.06729480","0.00000e+00","  0.0000000","123.930","14.8606000","0.00000e+00","72.9717000"," 93.85930","0.00000e+00","  2.6245000"
"279","201474850","upstream","200"," 0.0000000"," 0.3952570","  1.5810300",NA,NA,NA,"2.27085e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 3.95257000"," 3.9525700","5.28854","625.5650",NA," 96.04740","  9.486170","11.067200"," 75.494100","0.00000e+00","  1.9762800"," 0.0000000","0.00000e+00"," 11.0672000"," 88.932800","46.2451000"," 46.2451000","1.14625e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"10.5029000","0.00000e+00","79.0711000","100.00000","0.00000e+00"," 21.3439000"
"280","201474850","upstream",NA," 5.0807500"," 0.5047110","  0.1345900","10.47870","-1.643770000","119.4520","2.67480e+00","122.6300","117.4930"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","12.35500","11.55600"," 0.00000000"," 0.16823700"," 0.00000000"," 5.58546000"," 5.7537000","3.79071","688.8010"," 95.2233"," 88.45900"," 48.216700"," 5.114400"," 35.127900","6.72948e-02","  0.5720050"," 0.7065950","0.00000e+00"," 45.5249000"," 54.475100","10.3634000"," 10.3634000","4.10161e-01","117.1970","121.4020","137.895","123.2380","125.568","135.662","142.607","0.06729480","0.00000e+00","  0.0000000","123.930","14.8606000","0.00000e+00","72.9717000"," 93.85930","0.00000e+00","  2.6245000"
"281","201474860","local","200"," 0.0000000"," 0.0000000","  2.9126200",NA,NA,NA,"5.56237e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","3.22330","724.7230",NA," 99.83820"," 27.831700"," 5.663430"," 66.343000","0.00000e+00","  2.9126200"," 0.1618120","0.00000e+00"," 77.3463000"," 22.653700"," 0.0000000","  0.0000000","0.00000e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"14.0523000","0.00000e+00","86.7346000"," 99.83820","0.00000e+00","  4.8543700"
"282","201474860","local",NA," 0.0000000"," 1.0989000","  0.4538940","10.06290","-1.319880000","130.6240","3.76740e+00","133.6570","135.3120"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","13.36740","12.70310"," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","3.04037","795.2480","111.5720"," 99.57000"," 56.975600"," 8.050640"," 34.543700","0.00000e+00","  1.5528000"," 0.4300050","0.00000e+00"," 70.2580000"," 29.742000"," 0.0000000","  0.0000000","0.00000e+00","128.4340","133.7670","142.862","128.3540","139.667","144.090","155.116","0.00000000","0.00000e+00","  0.0000000","135.300","16.2630000","0.00000e+00","87.0320000"," 99.57000","0.00000e+00","  2.3411400"
"283","201474860","upstream","200"," 0.0000000"," 0.0000000","  2.9126200",NA,NA,NA,"5.56237e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000","3.22330","724.7230",NA," 99.83820"," 27.831700"," 5.663430"," 66.343000","0.00000e+00","  2.9126200"," 0.1618120","0.00000e+00"," 77.3463000"," 22.653700"," 0.0000000","  0.0000000","0.00000e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"14.0523000","0.00000e+00","86.7346000"," 99.83820","0.00000e+00","  4.8543700"
